date,환율,거래량,기관합계,기타법인,개인,외국인합계,투자자예탁금,외국인_시가총액,외국인 비중,기간자금설정,기간자금해지,증감,유가증권신용거래융자
2007-04-09,931.2,"38,375",-225941097985,0,58418681800,167522416185,"10,373,985","2,769,179",37.54,"15,093","24,968","-9,875","970,537"
2007-04-10,933.1,"35,511",-359849274075,0,228429920665,131419353410,"10,451,755","2,766,962",37.55,"30,908","31,850",-942,"1,017,373"
2007-04-11,932.6,"37,917",-43470567155,0,-160873565095,204344132250,"10,724,532","2,802,700",37.66,"25,173","24,773",400,"1,067,293"
2007-04-12,933.8,"36,018",279992311730,0,-185184061460,-94808250270,"10,747,148","2,817,685",37.58,"18,863","25,026","-6,162","1,120,655"
2007-04-13,931.6,"41,984",-262396872970,0,-134700648785,397097521755,"10,861,289","2,743,846",36.71,"24,243","26,910","-2,667","1,149,134"
2007-04-16,930.1,"45,578",-50353398178,0,-27128050605,77481448783,"11,235,799","2,813,253",37.36,"33,815","36,796","-2,980","1,175,458"
2007-04-17,929.3,"41,702",-223402979580,0,-20239276830,243642256410,"11,676,413","2,807,460",37.37,"25,535","24,048","1,487","1,205,380"
2007-04-18,930.1,"34,564",-36733964665,0,-56705911075,93439875740,"11,599,585","2,812,353",37.3,"37,313","20,015","17,298","1,243,248"
2007-04-19,928.7,"35,519",-286123937955,0,214220907995,71903029960,"11,627,816","2,772,454",37.28,"19,255","37,212","-17,957","1,284,083"
2007-04-20,927.5,"38,840",-30749343685,0,-23662329775,54411673460,"11,563,946","2,805,339",37.25,"20,010","19,829",182,"1,314,408"
2007-04-23,928.1,"37,824",-284141659970,0,-21189085630,305330745600,"11,419,325","2,822,810",37.22,"25,808","33,255","-7,447","1,351,711"
2007-04-24,926.6,"38,527",-251891791430,0,100519773620,151372017810,"11,445,746","2,834,359",37.09,"24,375","20,622","3,752","1,403,729"
2007-04-25,926.8,"43,742",-154539619835,0,215343903420,-60804283585,"11,753,141","2,808,329",37.01,"17,912","32,319","-14,407","1,450,813"
2007-04-26,926.8,"38,418",161380620735,0,-86920009600,-74460611135,"11,831,573","2,841,248",37.25,"20,035","21,274","-1,239","1,535,709"
2007-04-27,928.5,"34,875",-214282441440,0,34166814420,180115627020,"11,591,041","2,828,015",37.34,"28,324","35,772","-7,448","1,637,822"
2007-04-30,929.4,"30,845",-65805029880,0,9258811670,56546218210,"11,366,968","2,829,508",37.36,"28,453","44,046","-15,594","1,718,629"
2007-05-02,930.9,"26,941",-4255383390,0,23544795965,-19289412575,"11,480,977","2,849,286",37.36,"25,785","31,744","-5,958","1,780,079"
2007-05-03,930.7,"24,378",-66517183235,0,133686767435,-67169584200,"11,486,406","2,856,430",37.29,"25,894","22,542","3,352","1,840,862"
2007-05-04,929.2,"24,898",97146759095,0,-33995490915,-63151268180,"11,366,965","2,864,650",37.21,"22,866","21,055","1,811","1,925,212"
2007-05-07,927.7,"42,880",93342323840,0,26867977795,-120210301635,"11,480,735","2,886,202",37.09,"14,934","12,945","1,989","1,997,112"
2007-05-08,924.1,"37,870",-177815694725,0,29949847335,147865847390,"11,740,200","2,884,542",37.11,"22,998","16,109","6,889","2,075,835"
2007-05-09,923.1,"35,339",89030416373,0,111733679780,-200764096153,"11,799,005","2,899,798",37.06,"17,994","15,710","2,284","2,176,528"
2007-05-10,924.5,"40,295",-57835591960,0,-54613208420,112448800380,"11,984,068","2,908,235",37.03,"22,439","29,878","-7,439","2,246,096"
2007-05-11,924.8,"36,955",-210398593293,0,212357031530,-1958438237,"11,969,658","2,911,341",36.98,"22,101","18,077","4,024","2,344,344"
2007-05-14,926.7,"46,849",-109591111150,0,105703982820,3887128330,"12,247,915","2,923,521",37.08,"18,072","22,831","-4,759","2,416,714"
2007-05-15,924.9,"47,338",73187278855,0,-94201637665,21014358810,"12,251,948","2,908,478",37.26,"30,975","24,041","6,934","2,531,645"
2007-05-16,924.4,"41,159",12053383960,0,63271454310,-75324838270,"12,155,879","2,921,779",37.16,"41,091","19,238","21,853","2,602,260"
2007-05-17,924,"44,570",-195117131765,0,107073533445,88043598320,"12,291,589","2,939,404",37.03,"29,194","29,854",-660,"2,601,596"
2007-05-18,925.9,"44,758",-23119103490,0,22914683460,204420030,"12,318,066","2,927,568",36.96,"18,084","19,662","-1,578","2,653,585"
2007-05-21,932.6,"50,161",382558582480,0,-189314168950,-193244413530,"12,246,740","2,944,029",36.81,"22,156","45,825","-23,670","2,710,113"
2007-05-22,931.3,"52,150",-517139354465,0,51176030085,465963324380,"12,398,976","2,979,101",36.89,"18,015","27,384","-9,370","2,759,841"
2007-05-23,929.9,"44,733",-34837789410,0,-48438676470,83276465880,"12,503,666","2,983,246",36.86,"27,526","26,898",627,"2,818,600"
2007-05-25,931.5,"37,056",6605755615,0,126991068340,-133596823955,"12,517,394","2,968,614",36.73,"25,233","23,298","1,935","2,888,106"
2007-05-28,931.5,"37,613",-115888610070,0,122715385925,-6826775855,"12,666,359","2,986,827",36.67,"23,800","30,423","-6,623","2,912,106"
2007-05-29,930,"49,115",-171529870495,0,46073668780,125456201715,"12,749,501","2,982,288",36.54,"34,511","19,568","14,942","2,997,149"
2007-05-30,928.5,"48,110",-242821207715,0,210860744200,31960463515,"12,850,748","2,965,634",36.33,"32,497","22,084","10,414","3,092,438"
2007-05-31,929.9,"49,174",261931733205,0,-236892681380,-25039051825,"13,175,864","3,027,577",36.25,"29,756","36,425","-6,669","3,151,371"
2007-06-01,927.9,"60,819",117798897385,0,-127044298835,9245401450,"13,183,146","3,069,817",36.42,"23,429","22,122","1,307","3,313,372"
2007-06-04,927.4,"45,980",-254649832885,0,60594566565,194055266320,"13,825,201","3,123,288",36.6,"21,512","22,324",-812,"3,420,550"
2007-06-05,928.2,"48,259",1266033415,0,43191647030,-44457680445,"14,060,712","3,126,196",36.54,"26,651","20,543","6,108","3,468,669"
2007-06-07,927.3,"49,069",148042840480,0,222865380950,-370908221430,"14,100,816","3,121,474",36.25,"19,598","20,265",-667,"3,573,015"
2007-06-08,928.3,"49,800",226933438070,0,211637435060,-438570873130,"14,308,248","3,077,126",36.26,"25,488","33,688","-8,201","3,703,331"
2007-06-11,929.6,"46,951",-72717231650,0,169681446625,-96964214975,"14,222,791","3,081,429",36.53,"43,625","28,201","15,424","3,897,351"
2007-06-12,931.7,"41,628",390332299505,0,-88373616635,-301958682870,"14,348,280","3,094,580",36.41,"32,425","21,238","11,187","3,988,718"
2007-06-13,930.5,"70,412",224017498730,0,91993294580,-316010793310,"14,034,402","3,078,604",36.38,"27,163","13,580","13,582","4,044,790"
2007-06-14,931.4,"57,327",925588939390,0,-464375830470,-461213108920,"13,988,376","3,154,424",36.27,"22,607","21,896",711,"4,100,192"
2007-06-15,929.8,"53,996",-183064835574,0,105250190765,77814644809,"14,032,679","3,151,383",36.18,"32,523","26,189","6,334","4,178,865"
2007-06-18,929.8,"60,720",222399320825,0,128362112230,-350761433055,"15,035,182","3,199,462",36.02,"22,391","19,037","3,354","4,183,517"
2007-06-19,928,"64,177",-209669013160,0,395617013280,-185948000120,"15,663,132","3,192,558",35.93,"26,820","22,698","4,122","4,310,903"
2007-06-20,927.6,"67,557",217758959605,0,101166913340,-318925872945,"15,761,113","3,173,826",36.2,"28,198","20,910","7,288","4,477,248"
2007-06-21,926.5,"53,168",-20633879161,0,-79076258655,99710137816,"15,150,458","3,181,867",36.08,"23,851","29,002","-5,151","4,615,660"
2007-06-22,927.3,"43,899",-25469290475,0,142133523380,-116664232905,"14,964,506","3,139,713",36.06,"21,800","20,564","1,236","4,666,773"
2007-06-25,927.7,"38,975",447672863315,0,-215457909645,-232214953670,"15,351,934","3,115,223",36.04,"23,310","33,321","-10,011","4,698,390"
2007-06-26,926.6,"38,508",289228740645,0,33449468525,-322678209170,"15,097,260","3,098,242",36.02,"35,756","25,125","10,630","4,686,736"
2007-06-27,926.4,"30,048",73941585100,0,91796032700,-165737617800,"14,982,198","3,068,223",35.73,"36,375","20,022","16,353","4,610,742"
2007-06-28,927.6,"27,761",78687315860,0,6850166990,-85537482850,"14,592,389","3,089,129",35.61,"33,960","24,521","9,439","4,555,116"
2007-06-29,926.8,"27,572",320164383955,0,-211837364160,-108327019795,"14,015,318","3,070,359",35.56,"36,541","35,652",889,"4,456,938"
2007-07-02,925.7,"30,233",233056017025,0,-131544499745,-101511517280,"14,178,313","3,110,194",35.47,"29,729","35,967","-6,238","4,402,875"
2007-07-03,922.7,"39,322",157766252150,0,-225342492660,67576240510,"14,337,390","3,166,697",35.44,"38,343","20,531","17,812","4,296,813"
2007-07-04,918.2,"41,054",-22728522245,0,-29280823685,52009345930,"14,690,866","3,211,773",35.3,"18,574","23,496","-4,922","4,249,306"
2007-07-05,919.9,"53,404",55032499675,0,-227967812580,172935312905,"14,972,989","3,234,387",35.36,"24,612","28,980","-4,368","4,186,372"
2007-07-06,921.1,"41,033",28423604508,0,-1084366580,-27339237928,"14,873,669","3,268,215",35.46,"20,228","17,502","2,726","4,178,741"
2007-07-09,921.2,"42,672",-123711194490,0,24592602580,99118591910,"15,427,088","3,318,336",35.56,"16,364","17,825","-1,461","4,141,072"
2007-07-10,920.4,"39,932",-35082627660,0,114406786260,-79324158600,"15,326,284","3,336,821",35.57,"40,348","33,630","6,718","4,154,475"
2007-07-11,920.1,"46,956",7943857595,0,185511306725,-193455164320,"15,178,226","3,320,806",35.48,"18,273","57,824","-39,551","4,131,359"
2007-07-12,920.1,"43,880",-82314034280,0,-4100497610,86414531890,"15,590,057","3,355,296",35.47,"29,172","30,897","-1,724","4,143,367"
2007-07-13,918,"49,897",502454578285,0,-407069342685,-95385235600,"15,523,858","3,460,138",35.58,"31,514","20,387","11,126","4,143,834"
2007-07-16,916.3,"51,520",525212721430,0,112375523320,-637588244750,"15,336,687","3,413,356",35.36,"41,362","33,568","7,794","4,142,348"
2007-07-18,917.4,"60,686",152445298253,0,439628666500,-592073964753,"15,769,446","3,363,048",35.18,"34,097","25,580","8,518","4,142,476"
2007-07-19,917.2,"57,578",381832954070,0,67758000065,-449590954135,"15,563,808","3,375,484",35.2,"24,636","38,910","-14,274","4,186,351"
2007-07-20,916,"63,299",290125673807,0,-213878401255,-76247272552,"15,185,936","3,452,106",35.17,"19,288","24,775","-5,487","4,227,292"
2007-07-23,915.7,"53,351",129932135191,0,144413518835,-274345654026,"15,411,754","3,466,690",35.15,"22,568","18,396","4,172","4,270,455"
2007-07-24,915.5,"58,265",51020297595,0,7383847570,-58404145165,"15,743,940","3,469,529",35.19,"27,020","21,406","5,614","4,252,423"
2007-07-25,914.4,"58,141",367302174910,0,298309704745,-665611879655,"15,576,819","3,490,565",35.03,"27,412","27,749",-337,"4,208,560"
2007-07-26,913.8,"61,701",117864410973,0,398941282215,-516805693188,"15,625,097","3,414,088",34.97,"22,982","22,088",894,"4,111,323"
2007-07-27,917.5,"51,722",128712987325,0,713833126400,-842546113725,"15,704,471","3,265,457",34.86,"26,114","21,542","4,572","4,095,639"
2007-07-30,921.5,"37,884",494951839480,0,71903822120,-566855661600,"15,256,989","3,295,733",34.76,"28,213","32,155","-3,942","4,016,884"
2007-07-31,923.2,"36,834",-4034063430,0,137188420395,-133154356965,"14,555,935","3,324,778",34.59,"36,073","32,593","3,480","3,922,374"
2007-08-01,920.3,"37,635",-64617118593,0,583786440685,-519169322092,"14,580,720","3,185,772",34.51,"22,420","18,621","3,799","3,876,959"
2007-08-02,922.5,"36,765",356012583205,0,109751694735,-465764277940,"14,492,518","3,169,428",34.39,"26,420","17,509","8,911","3,838,719"
2007-08-03,923.9,"34,443",255668813645,0,-8985378415,-246683435230,"13,700,295","3,206,577",34.35,"26,487","18,607","7,879","3,759,053"
2007-08-06,923,"32,054",189819425503,0,305301883040,-495121308543,"13,486,942","3,153,539",34.19,"19,043","16,389","2,653","3,711,462"
2007-08-07,924.4,"31,055",308870448550,0,160446307085,-469316755635,"13,578,065","3,152,910",34.1,"16,537","10,827","5,710","3,726,218"
2007-08-08,922.6,"37,401",795538616715,0,-342165350470,-453373266245,"13,341,664","3,217,097",34.0,"24,679","10,381","14,299","3,714,268"
2007-08-09,923.8,"40,837",-20582695357,0,-35746755435,56329450792,"13,234,728","3,235,394",34.09,"15,519","16,957","-1,438","3,711,373"
2007-08-10,922.4,"38,389",-215512924479,0,741166582195,-525653657716,"13,649,861","3,094,103",34.03,"21,135","39,796","-18,660","3,692,250"
2007-08-13,929.7,"33,005",701538288870,0,-235693155515,-465845133355,"13,782,753","3,142,332",34.17,"26,707","33,914","-7,207","3,665,581"
2007-08-14,929.1,"39,963",261005544200,0,-34961357790,-226044186410,"13,014,456","3,104,837",34.34,"23,415","17,219","6,195","3,586,281"
2007-08-16,931.5,"50,449",1731467676375,0,-698791642165,-1032676034210,"13,751,724","2,910,638",34.59,"21,751","23,328","-1,578","3,557,363"
2007-08-17,942.9,"48,712",425601533433,0,446044483195,-871646016628,"14,021,371","2,812,738",34.5,"32,103","20,808","11,295","3,472,316"
2007-08-20,949.7,"36,672",-175261956865,0,555355715535,-380093758670,"14,790,841","2,947,321",34.22,"20,790","25,551","-4,761","3,214,194"
2007-08-21,944.6,"45,488",276808909830,0,28477086640,-305285996470,"13,938,074","2,957,170",34.22,"20,390","27,551","-7,161","3,114,287"
2007-08-22,944.6,"39,732",423361446435,0,61277364510,-484638810945,"13,212,634","2,981,555",34.05,"21,444","10,930","10,513","3,162,603"
2007-08-23,945,"38,999",497096148232,0,-392937911720,-104158236512,"13,117,019","3,050,263",34.06,"16,343","17,797","-1,454","3,163,107"
2007-08-24,940.1,"36,859",69845474280,0,151441134370,-221286608650,"13,039,773","3,030,345",34.0,"20,243","19,321",923,"3,200,425"
2007-08-27,942,"35,768",-54786638259,0,-11380475945,66167114204,"13,275,666","3,049,947",34.01,"19,187","16,619","2,568","3,179,627"
2007-08-28,938.1,"41,413",461185451260,0,-144858188515,-316327262745,"13,091,914","3,080,000",33.84,"22,585","25,800","-3,215","3,199,921"
2007-08-29,940.3,"38,106",593944828295,0,102818454495,-696763282790,"13,204,919","3,055,078",33.64,"24,278","21,746","2,532","3,192,898"
2007-08-30,943.2,"42,327",319968850501,0,16841747760,-336810598261,"13,251,275","3,086,037",33.69,"22,377","17,644","4,734","3,191,453"
2007-08-31,939.9,"36,037",723569008665,0,-499886875795,-223682132870,"12,836,974","3,131,523",33.6,"24,611","33,224","-8,612","3,217,283"
2007-09-03,939,"38,565",-59573962424,0,117256359235,-57682396811,"12,728,617","3,140,336",33.54,"21,599","26,411","-4,812","3,232,189"
2007-09-04,938.1,"42,090",201156891360,0,-138027879425,-63129011935,"12,975,149","3,130,079",33.54,"32,568","23,522","9,046","3,228,622"
2007-09-05,937.6,"37,390",-517366065375,0,236863525935,280502539440,"12,910,572","3,120,055",33.6,"31,532","21,057","10,475","3,244,713"
2007-09-06,937.6,"43,887",516019842077,0,-117505445220,-398514396857,"12,928,435","3,152,757",33.54,"18,591","21,718","-3,127","3,218,163"
2007-09-07,939.3,"38,681",-15010134610,0,-110753811540,125763946150,"12,584,349","3,150,960",33.59,"13,316","33,968","-20,652","3,224,536"
2007-09-10,937.8,"35,581",-16809151990,0,185446687570,-168637535580,"13,074,642","3,071,430",33.61,"23,246","26,317","-3,071","3,242,286"
2007-09-11,940.1,"41,437",169984315930,0,77091103770,-247075419700,"12,940,922","3,093,966",33.64,"30,871","18,330","12,541","3,235,799"
2007-09-12,937.4,"42,909",-186390998240,0,184257631385,2133366855,"12,910,960","3,040,335",33.67,"26,207","13,959","12,248","3,222,769"
2007-09-13,933.4,"33,308",441698757140,0,-54151600000,-387547157140,"13,106,522","3,092,665",33.62,"22,882","14,228","8,653","3,229,146"
2007-09-14,930.4,"36,791",425444858165,0,-164715306845,-260729551320,"12,549,374","3,114,275",33.46,"31,663","35,127","-3,464","3,194,774"
2007-09-17,930.4,"31,195",-28724190860,0,157354565570,-128630374710,"12,527,004","3,111,555",33.41,"22,202","20,523","1,679","3,171,342"
2007-09-18,928.4,"40,002",-172182818220,0,306813426440,-134630608220,"12,635,528","3,058,883",33.42,"20,025","17,657","2,369","3,167,681"
2007-09-19,929.8,"47,374",1045799245848,0,-697940171575,-347859074273,"12,576,916","3,163,173",33.41,"27,627","28,806","-1,179","3,179,429"
2007-09-20,926.2,"43,252",161850866180,0,-342506291250,180655425070,"12,108,441","3,180,466",33.49,"27,614","34,636","-7,022","3,167,631"
2007-09-21,923.7,"43,452",22510655390,0,178522642815,-201033298205,"12,170,073","3,175,090",33.12,"20,105","21,529","-1,424","3,170,534"
2007-09-27,921,"38,827",144046891775,0,-50243740575,-93803151200,"12,831,734","3,232,014",33.25,"28,653","32,062","-3,409","3,147,043"
2007-09-28,920.7,"53,505",-88240657985,0,103705416610,-15464758625,"12,692,841","3,237,585",33.24,"46,082","38,904","7,177","3,210,605"
2007-10-01,917.3,"43,037",201451094425,0,-132381494015,-69069600410,"12,603,401","3,270,213",33.31,"31,364","44,019","-12,655","3,210,629"
2007-10-02,914.3,"46,732",104114488595,0,-706153978995,602039490400,"12,547,587","3,382,967",33.59,"31,392","29,948","1,444","3,213,991"
2007-10-04,913.7,"45,621",84298300499,0,250857728150,-335156028649,"12,609,651","3,341,215",33.35,"25,325","26,096",-772,"3,236,871"
2007-10-05,916.6,"37,295",-186306286659,0,50364959665,135941326994,"12,999,742","3,323,676",33.3,"23,652","23,313",339,"3,233,818"
2007-10-08,916,"49,282",-190337880290,0,-55396878690,245734758980,"13,031,593","3,344,487",33.23,"20,716","22,457","-1,741","3,323,731"
2007-10-09,915.3,"45,574",49922305689,0,134309578725,-184231884414,"13,151,384","3,344,209",33.22,"28,731","22,723","6,008","3,354,689"
2007-10-10,917.3,"36,410",181351289027,0,-202034356765,20683067738,"13,220,498","3,395,436",33.44,"28,741","24,132","4,609","3,389,413"
2007-10-11,916.3,"45,780",227482287211,0,140995124675,-368477411886,"13,338,814","3,401,894",33.22,"21,573","21,033",541,"3,416,160"
2007-10-12,918.9,"44,893",-398746154413,0,462064983085,-63318828672,"13,613,372","3,337,272",33.09,"22,772","24,016","-1,244","3,431,104"
2007-10-15,915.9,"37,692",137045626790,0,84496977370,-221542604160,"13,630,530","3,329,196",32.88,"24,984","27,746","-2,762","3,495,001"
2007-10-16,917.3,"53,338",132652904599,0,296212453165,-428865357764,"13,556,600","3,261,303",32.69,"35,300","33,562","1,738","3,524,391"
2007-10-17,918.2,"49,866",-3446261498,0,455277875215,-451831613717,"13,702,852","3,222,435",32.64,"30,457","20,607","9,850","3,562,841"
2007-10-18,918.5,"42,092",165775297875,0,84940828425,-250716126300,"13,481,309","3,251,458",32.59,"33,316","23,702","9,613","3,592,888"
2007-10-19,917.8,"38,333",-181532913015,0,330396074315,-148863161300,"12,942,263","3,206,593",32.7,"21,529","22,249",-720,"3,632,823"
2007-10-22,915.4,"34,958",247073613615,0,-109131313665,-137942299950,"13,234,544","3,108,783",32.79,"21,216","18,396","2,820","3,670,345"
2007-10-23,917.6,"36,622",-22730162755,0,352596823280,-329866660525,"13,146,614","3,154,805",32.5,"24,198","24,670",-473,"3,701,971"
2007-10-24,917.7,"47,542",25805612125,0,-226302830525,200497218400,"13,129,369","3,139,971",32.59,"22,983","24,763","-1,780","3,611,563"
2007-10-25,917.4,"44,823",211498619394,0,-174488162650,-37010456744,"12,876,646","3,201,235",32.5,"29,859","25,112","4,747","3,651,469"
2007-10-26,917.6,"43,078",617077570829,0,-338911106145,-278166464684,"13,010,482","3,282,772",32.48,"24,287","22,941","1,346","3,573,960"
2007-10-29,913.5,"47,548",-139841864040,0,44780041930,95061822110,"13,367,250","3,353,951",32.63,"22,855","24,364","-1,508","3,608,833"
2007-10-30,908.9,"39,747",-175524430540,0,73508984140,102015446400,"13,867,473","3,337,447",32.62,"35,260","33,833","1,427","3,657,451"
2007-10-31,907.4,"35,671",175619314916,0,23212773180,-198832088096,"13,130,631","3,344,298",32.49,"43,591","37,390","6,202","3,729,317"
2007-11-01,902.3,"39,619",-46286903005,0,-7762068280,54048971285,"13,394,064","3,336,026",32.43,"35,069","27,867","7,202","3,743,865"
2007-11-02,902.2,"38,165",-217468602780,0,417812728120,-200344125340,"13,277,477","3,254,441",32.32,"26,725","32,107","-5,382","3,777,130"
2007-11-05,907.1,"29,459",-133961855500,0,276854487190,-142892631690,"13,369,973","3,239,377",32.23,"26,246","25,448",798,"3,782,535"
2007-11-06,906.1,"30,611",604415726405,0,-18170378485,-586245347920,"13,298,200","3,293,413",32.15,"32,136","18,147","13,989","3,813,465"
2007-11-07,908.1,"33,459",59603752260,0,-70167873590,10564121330,"12,689,007","3,299,925",32.37,"20,085","16,827","3,258","3,832,897"
2007-11-08,904.4,"32,458",-575130496893,0,952743786100,-377613289207,"13,309,481","3,181,204",32.12,"19,199","24,145","-4,946","3,895,175"
2007-11-09,907.8,"35,982",736006727125,0,113824279525,-849831006650,"13,240,594","3,211,925",32.26,"32,452","25,262","7,190","3,866,785"
2007-11-12,906.1,"30,819",57957236115,0,210792421910,-268749658025,"12,812,666","3,124,642",32.44,"32,803","48,270","-15,467","3,874,428"
2007-11-13,910.3,"38,971",644087695646,0,233353319320,-877441014966,"12,624,114","3,130,698",32.36,"32,497","23,645","8,852","3,880,281"
2007-11-14,916,"35,568",523770229710,0,121774687210,-645544916920,"12,250,605","3,199,262",32.41,"39,245","18,636","20,608","3,837,462"
2007-11-15,913.4,"36,306",575487747415,0,-91901527285,-483586220130,"12,147,954","3,179,309",32.62,"35,503","24,651","10,852","3,840,215"
2007-11-16,915.8,"29,985",205183508459,0,269494877955,-474678386414,"11,924,221","3,125,585",32.43,"38,190","21,595","16,595","3,847,875"
2007-11-19,919.3,"28,643",135203109704,0,88366471950,-223569581654,"11,648,378","3,070,671",32.41,"30,613","20,325","10,288","3,816,573"
2007-11-20,917.4,"32,740",394253590010,0,315907686290,-710161276300,"11,451,991","3,021,871",32.25,"28,058","20,516","7,542","3,804,325"
2007-11-21,923.8,"30,283",-352073573930,0,394332737630,-42259163700,"11,426,793","2,922,763",32.31,"22,570","20,980","1,590","3,787,128"
2007-11-22,925.8,"30,119",695295776975,0,-130718153925,-564577623050,"11,326,431","2,925,536",32.48,"20,077","16,116","3,961","3,793,455"
2007-11-23,934.1,"32,187",441867349512,0,-363450013310,-78417336202,"11,081,178","2,914,203",32.81,"19,881","23,965","-4,084","3,712,601"
2007-11-26,933.9,"28,381",-98258402230,0,28360874380,69897527850,"11,297,678","3,026,976",32.58,"22,182","39,829","-17,647","3,635,073"
2007-11-27,928.2,"32,761",503638967195,0,-254201186115,-249437781080,"11,388,716","3,017,027",32.41,"18,886","17,329","1,557","3,486,653"
2007-11-28,931.9,"31,748",-166937955480,0,248188491970,-81250536490,"11,132,561","2,981,367",32.46,"19,953","25,261","-5,308","3,504,805"
2007-11-29,929.9,"34,115",684770515430,0,-645724304845,-39046210585,"11,187,438","3,057,655",32.52,"28,490","25,728","2,762","3,478,036"
2007-11-30,929.6,"33,028",445681421673,0,-486383642555,40702220882,"10,827,719","3,082,957",32.32,"46,191","57,561","-11,370","3,502,460"
2007-12-03,925.6,"28,590",-139965943019,0,135439250420,4526692599,"11,303,335","3,077,022",32.32,"23,180","29,191","-6,012","3,480,669"
2007-12-04,923.9,"28,221",216511923102,0,50785465575,-267297388677,"11,493,824","3,103,514",32.33,"17,814","34,420","-16,605","3,484,006"
2007-12-05,923.6,"30,160",228757936223,0,-22358646215,-206399290008,"11,350,497","3,134,417",32.31,"30,255","20,748","9,507","3,496,100"
2007-12-06,923.1,"33,493",201917911815,0,-314477003145,112559091330,"11,470,443","3,177,355",32.48,"28,415","23,820","4,595","3,550,444"
2007-12-07,922.9,"35,488",-122888326870,0,-172415752780,295304079650,"11,323,065","3,163,202",32.66,"16,964","22,167","-5,203","3,608,812"
2007-12-10,919.9,"27,785",94902580430,0,-68401904510,-26500675920,"11,539,565","3,145,585",32.94,"19,442","29,406","-9,963","3,593,619"
2007-12-11,921.4,"25,832",162156360945,0,-2142006735,-160014354210,"11,575,123","3,176,802",32.95,"28,797","32,307","-3,510","3,575,917"
2007-12-12,923.8,"30,168",317882790740,0,92249891430,-410132682170,"11,610,557","3,173,261",32.88,"23,076","18,892","4,184","3,551,741"
2007-12-13,926.6,"32,236",-529973332200,0,555143112725,-25169780525,"11,688,863","3,156,373",32.9,"31,753","15,104","16,649","3,565,139"
2007-12-14,924.5,"29,606",150572190450,0,325357606245,-475929796695,"11,521,749","3,104,100",32.68,"39,109","26,078","13,031","3,583,448"
2007-12-17,927.7,"27,687",51212357915,0,191943163285,-243155521200,"11,251,672","3,022,480",32.76,"16,648","29,691","-13,043","3,641,606"
2007-12-18,932.5,"26,906",514474854785,0,110488894785,-624963749570,"10,743,238","3,037,858",32.53,"19,803","30,418","-10,616","3,652,959"
2007-12-20,939.7,"39,127",-81777961760,0,216867315380,-135089353620,"10,758,380","3,013,780",32.57,"23,024","60,961","-37,938","3,613,160"
2007-12-21,941.2,"36,116",588093413090,0,-290455515020,-297637898070,"10,439,984","3,075,911",32.65,"28,924","29,469",-545,"3,638,263"
2007-12-24,943.8,"31,576",242592913970,0,-206152596860,-36440317110,"10,350,993","3,145,987",32.66,"18,101","22,486","-4,385","3,625,887"
2007-12-26,938.3,"25,069",138539863485,0,-119823151590,-18716711895,"10,389,536","3,122,413",32.63,"27,560","28,735","-1,174","3,598,237"
2007-12-27,938.9,"23,106",219299555245,0,-245714995875,26415440630,"10,104,558","3,107,424",32.46,"30,667","33,340","-2,673","3,599,854"
2007-12-28,938.9,"22,910",45814505250,0,-67929453555,22114948305,"9,736,588","3,082,745",32.39,"34,714","61,585","-26,871","3,587,331"
2008-01-02,938.2,"24,148",-428081947340,0,362225615760,65856331580,"9,984,353","3,006,859",32.33,"25,949","19,385","6,564","3,566,371"
2008-01-03,934.5,"24,952",161248923550,0,158970331135,-320219254685,"10,129,476","2,991,355",32.18,"27,944","19,583","8,361","3,547,533"
2008-01-04,938.9,"29,299",59369167223,0,40068770025,-99437937248,"9,831,561","3,000,557",32.1,"29,904","23,807","6,097","3,512,977"
2008-01-07,937.3,"26,263",219647730825,0,280930289285,-500578020110,"9,977,406","2,937,644",31.99,"16,793","11,873","4,920","3,510,572"
2008-01-08,941.7,"29,044",312234209165,0,57220170295,-369454379460,"10,052,474","2,924,821",31.94,"28,083","19,094","8,989","3,490,999"
2008-01-09,939.2,"27,277",290944879260,0,87292194070,-378237073330,"9,904,373","2,940,489",31.8,"20,831","18,231","2,600","3,459,332"
2008-01-10,939.8,"30,987",-219499926840,0,296839133240,-77339206400,"9,904,344","2,901,573",31.72,"24,193","27,075","-2,882","3,438,025"
2008-01-11,935.6,"27,488",-105541734140,0,247517172865,-141975438725,"9,831,488","2,845,246",31.84,"25,506","21,301","4,206","3,452,258"
2008-01-14,936.2,"24,523",527965566540,0,18803633520,-546769200060,"9,758,632","2,827,960",31.93,"21,449","23,200","-1,751","3,473,227"
2008-01-15,937.1,"28,975",349160170645,0,-3677353675,-345482816970,"9,732,150","2,807,663",32.03,"20,726","20,613",113,"3,403,565"
2008-01-16,935.1,"29,140",871318458845,0,144915606615,-1016234065460,"9,865,050","2,737,025",31.97,"51,240","22,661","28,579","3,352,416"
2008-01-17,938.6,"28,833",473570010342,0,224662953000,-698232963342,"9,923,340","2,777,542",32.09,"33,073","18,654","14,419","3,274,685"
2008-01-18,945,"28,060",685236862275,0,320366887535,-1005603749810,"9,886,916","2,780,447",31.92,"25,223","20,628","4,595","3,221,921"
2008-01-21,947.7,"28,072",219305023880,0,189868597570,-409173621450,"9,667,120","2,709,178",32.03,"31,679","21,248","10,431","3,220,415"
2008-01-22,946.9,"31,221",985911940835,0,-156972296565,-828939644270,"10,069,553","2,593,937",32.06,"20,334","14,095","6,238","3,256,798"
